,title,link,pubDate,description
15,[단독] 스타필드 ‘착한 임대료’ 운동 동참…임대료 3개월 유예,http://m.kmib.co.kr/view.asp?arcid=0014311709,"Tue, 03 Mar 2020 08:00:00 GMT",[단독] 스타필드 ‘착한 임대료’ 운동 동참…임대료 3개월 유예
16,코로나 충격에도 꿋꿋한 오프라인 유통株,https://www.hankyung.com/finance/article/202003032315i,"Tue, 03 Mar 2020 08:00:00 GMT",코로나 충격에도 꿋꿋한 오프라인 유통株
17,'5兆 몸값' 이베이코리아 매물로 나왔다,https://www.hankyung.com/economy/article/2020030332831,"Tue, 03 Mar 2020 08:00:00 GMT",'5兆 몸값' 이베이코리아 매물로 나왔다
18,"스타필드, 코로나19 매장 방역 위해 영업시간 '2시간 단축'",https://www.etoday.co.kr/news/view/1865367,"Wed, 04 Mar 2020 08:00:00 GMT","스타필드, 코로나19 매장 방역 위해 영업시간 '2시간 단축'"
19,'권장'했을 뿐? 코로나19로 인한 연차 소진은 합법일까,https://m.ilyo.co.kr/?ac=article_view&entry_id=363298,"Wed, 04 Mar 2020 08:00:00 GMT",'권장'했을 뿐? 코로나19로 인한 연차 소진은 합법일까
20,"신세계푸드, GS리테일과 손잡고 안주 HMR 2종 출시",https://www.edaily.co.kr/news/read?newsId=01689206625700040&mediaCodeNo=257,"Wed, 04 Mar 2020 08:00:00 GMT","신세계푸드, GS리테일과 손잡고 안주 HMR 2종 출시"
21,"스타필드, 코로나 '심각' 기간 중 영업시간 2시간 단축 운영",http://www.meconomynews.com/news/articleView.html?idxno=38740,"Wed, 04 Mar 2020 08:00:00 GMT","스타필드, 코로나 '심각' 기간 중 영업시간 2시간 단축 운영"
22,옥수수 성분으로 만든 포장재…SKC 생분해 필름 공급 늘려,https://www.yna.co.kr/view/AKR20200304106100003,"Wed, 04 Mar 2020 08:00:00 GMT",옥수수 성분으로 만든 포장재…SKC 생분해 필름 공급 늘려
23,"현대백화점, 올해 1~2월 '소비자관심도' 선두 질주",https://cosinkorea.com/news/article.html?no=34837,"Wed, 04 Mar 2020 08:00:00 GMT","현대백화점, 올해 1~2월 '소비자관심도' 선두 질주"
24,"'옥수수 성분으로 만든 포장재'…SKC, 생분해 필름 공급 확대",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=114975,"Wed, 04 Mar 2020 08:00:00 GMT","'옥수수 성분으로 만든 포장재'…SKC, 생분해 필름 공급 확대"
25,'5兆 빅딜' 성사될까…매물로 나왔던 11번가·티몬도 매각 무산,https://www.hankyung.com/economy/article/2020030332261,"Tue, 03 Mar 2020 08:00:00 GMT",'5兆 빅딜' 성사될까…매물로 나왔던 11번가·티몬도 매각 무산
26,오픈마켓 넘보던 유통공룡들 이베이 눈독 - 헤럴드경제 뉴스,http://mbiz.heraldcorp.com/view.php?ud=20200304000451,"Wed, 04 Mar 2020 08:00:00 GMT",오픈마켓 넘보던 유통공룡들 이베이 눈독 - 헤럴드경제 뉴스
