,title,link,pubDate,description
10,"Apple to pay $30M to retail employees for off-the-clock bag, device searches - AppleInsider",https://appleinsider.com/articles/21/11/13/apple-to-pay-30m-to-retail-employees-for-off-the-clock-bag-device-searches,"Sat, 13 Nov 2021 15:10:14 GMT","Apple to pay $30M to retail employees for off-the-clock bag, device searches"
11,Get These Apple Accessories at Black Friday Prices - Entrepreneur,https://www.entrepreneur.com/slideshow/396256,"Sat, 13 Nov 2021 15:30:00 GMT",Get These Apple Accessories at Black Friday Prices
12,Opinion: HomeKit is doomed to fail if Apple doesn’t make their own automation hardware - 9to5Mac,https://9to5mac.com/2021/11/13/opinion-homekit-is-doomed-to-fail-if-apple-doesnt-make-their-own-automation-hardware/,"Sat, 13 Nov 2021 17:18:00 GMT",Opinion: HomeKit is doomed to fail if Apple doesn’t make their own automation hardware
13,"Apple Black Friday Deals (2021): Best Early Apple Watch, iPad, iPhone & More Deals Reviewed by Saver Trends - Business Wire",https://www.businesswire.com/news/home/20211113005090/en/Apple-Black-Friday-Deals-2021-Best-Early-Apple-Watch-iPad-iPhone-More-Deals-Reviewed-by-Saver-Trends,"Sat, 13 Nov 2021 17:25:00 GMT","Apple Black Friday Deals (2021): Best Early Apple Watch, iPad, iPhone & More Deals Reviewed by Saver Trends"
14,Apple @ Work: Understanding iCloud Private Relay for Apple devices in the workplace – including how to block it - 9to5Mac,https://9to5mac.com/2021/11/13/understanding-icloud-private-relay-for-apple-devices-in-the-workplace-including-how-to-block-it/,"Sat, 13 Nov 2021 12:55:00 GMT",Apple @ Work: Understanding iCloud Private Relay for Apple devices in the workplace – including how to block it
15,"As Supply Chain Woes Plague Apple, When's the Best Time to Buy? - Motley Fool",https://www.fool.com/investing/2021/11/13/as-supply-chain-woes-plague-apple-whens-the-best-t/,"Sat, 13 Nov 2021 13:03:00 GMT","As Supply Chain Woes Plague Apple, When's the Best Time to Buy?"
16,"Apple iPhone 14 Max, Samsung Galaxy S22 Ultra and other exciting phones to look out for - CNET",https://www.cnet.com/tech/mobile/5-exciting-phones-to-watch-for-in-2022-apple-iphone-14-max-samsung-galaxy-s22-ultra-more/,"Sat, 13 Nov 2021 16:51:02 GMT","Apple iPhone 14 Max, Samsung Galaxy S22 Ultra and other exciting phones to look out for"
17,Hurry! Apple's 2021 iPad crashes to record-low price ahead of Black Friday - TechRadar,https://www.techradar.com/news/hurry-apples-2021-ipad-crashes-to-record-low-price-ahead-of-black-friday,"Sat, 13 Nov 2021 17:37:56 GMT",Hurry! Apple's 2021 iPad crashes to record-low price ahead of Black Friday
18,COVID-19 vaccine card: Here's how store it in your iPhone's Apple Wallet - CNET,https://www.cnet.com/health/covid-19-vaccine-card-heres-how-store-it-in-your-iphones-apple-wallet/,"Sat, 13 Nov 2021 16:00:03 GMT",COVID-19 vaccine card: Here's how store it in your iPhone's Apple Wallet
19,Apple Laptop Black Friday Deals Just Landed — Here Are the Best - The Manual,https://www.themanual.com/culture/best-apple-laptop-black-friday-deals/,"Sat, 13 Nov 2021 10:51:13 GMT",Apple Laptop Black Friday Deals Just Landed — Here Are the Best
20,"Top Stories: Tim Cook on Sideloading, iOS 15.2 Features, Apple Silicon Roadmap, and More - MacRumors",https://www.macrumors.com/2021/11/13/top-stories-tim-cook-sideloading/,"Sat, 13 Nov 2021 14:00:00 GMT","Top Stories: Tim Cook on Sideloading, iOS 15.2 Features, Apple Silicon Roadmap, and More"
21,Apple’s MacOS Decision Is Bad News For MacBook Pro Owners - Forbes,https://www.forbes.com/sites/ewanspence/2021/11/13/apple-macos-security-macbook-pro-imac-mac/,"Sat, 13 Nov 2021 17:00:23 GMT",Apple’s MacOS Decision Is Bad News For MacBook Pro Owners
22,"Galaga Wars+, Kingdom Rush Frontiers TD+ debut on Apple Arcade - AppleInsider",https://appleinsider.com/articles/21/11/13/galaga-wars-kingdom-rush-frontiers-td-debut-on-apple-arcade,"Sat, 13 Nov 2021 01:43:00 GMT","Galaga Wars+, Kingdom Rush Frontiers TD+ debut on Apple Arcade"
23,Lawsuit targets Apple's iOS App Store 'monopoly' - AppleInsider,https://appleinsider.com/articles/21/11/13/lawsuit-targets-apples-ios-app-store-monopoly,"Sat, 13 Nov 2021 04:15:43 GMT",Lawsuit targets Apple's iOS App Store 'monopoly'
24,It’s time Apple gave a damn about gaming - Laptop Mag,https://www.laptopmag.com/features/its-time-apple-gave-a-damn-about-gaming,"Sat, 13 Nov 2021 07:00:00 GMT",It’s time Apple gave a damn about gaming
25,This Black Friday Apple Watch deal is an absolute steal — save nearly $300 - Mashable,https://mashable.com/deals/nov-13-black-friday-apple-watch-series-5-deal,"Sat, 13 Nov 2021 16:22:32 GMT",This Black Friday Apple Watch deal is an absolute steal — save nearly $300
26,"I gave my dad an Apple Watch — his 3 biggest questions, answered - Tom's Guide",https://www.tomsguide.com/news/i-gave-my-dad-an-apple-watch-his-3-biggest-questions-answered,"Sat, 13 Nov 2021 08:01:04 GMT","I gave my dad an Apple Watch — his 3 biggest questions, answered"
27,"9 great reads from CNET this week: PS5, Apple Watch, kettlebells and more - CNET",https://www.cnet.com/tech/gaming/9-great-reads-from-cnet-this-week-111321-ps5-apple-watch-kettle-bells-and-more/,"Sat, 13 Nov 2021 13:00:17 GMT","9 great reads from CNET this week: PS5, Apple Watch, kettlebells and more"
28,Is Apple Stock a Buy Right Now? This Is What You Need to Know - Nasdaq,https://www.nasdaq.com/articles/is-apple-stock-a-buy-right-now-this-is-what-you-need-to-know-2021-11-12,"Sat, 13 Nov 2021 01:53:03 GMT",Is Apple Stock a Buy Right Now? This Is What You Need to Know
29,Apple MacBook Pro 16 2021 M1 Pro in Review - The best Multimedia Laptop for Content Creators? - Notebookcheck.net,https://www.notebookcheck.net/Apple-MacBook-Pro-16-2021-M1-Pro-in-Review-The-best-Multimedia-Laptop-for-Content-Creators.579013.0.html,"Sat, 13 Nov 2021 14:26:46 GMT",Apple MacBook Pro 16 2021 M1 Pro in Review - The best Multimedia Laptop for Content Creators?
30,Best AirPods Black Friday Deals 2021: Best Early Apple AirPods Deals Listed by Deal Stripe - Business Wire,https://www.businesswire.com/news/home/20211113005062/en/Best-AirPods-Black-Friday-Deals-2021-Best-Early-Apple-AirPods-Deals-Listed-by-Deal-Stripe,"Sat, 13 Nov 2021 15:00:00 GMT",Best AirPods Black Friday Deals 2021: Best Early Apple AirPods Deals Listed by Deal Stripe
31,Urgent Apple warning for one billion iPhone & iPad users after privacy fears raised about child abuse... - The US Sun,https://www.the-sun.com/news/4059946/urgent-apple-warning-billion-iphone-ipad-users/,"Sat, 13 Nov 2021 14:30:00 GMT",Urgent Apple warning for one billion iPhone & iPad users after privacy fears raised about child abuse...
32,Apple poised for growth in Flatiron Park as property hits market - Boulder Daily Camera,https://www.dailycamera.com/2021/11/12/apple-poised-for-growth-in-flatiron-park-as-property-hits-market,"Sat, 13 Nov 2021 01:28:03 GMT",Apple poised for growth in Flatiron Park as property hits market
33,Will Apple's AR headset win over consumers? - BetaNews,https://betanews.com/2021/11/13/apple-ar-headset/,"Sat, 13 Nov 2021 17:19:20 GMT",Will Apple's AR headset win over consumers?
34,Jennifer Garner replaces Julia Roberts in Apple TV+ original 'The Last Thing He Told Me' - AppleInsider,https://appleinsider.com/articles/21/11/13/jennifer-garner-replaces-julia-roberts-in-apple-tv-original-the-last-thing-he-told-me,"Sat, 13 Nov 2021 04:41:01 GMT",Jennifer Garner replaces Julia Roberts in Apple TV+ original 'The Last Thing He Told Me'
35,Apple App Store is now updated with new features; heres all you need to know - Free Press Journal,https://www.freepressjournal.in/viral/apple-app-store-is-now-updated-with-new-features-heres-all-you-need-to-know,"Sat, 13 Nov 2021 08:22:08 GMT",Apple App Store is now updated with new features; heres all you need to know
36,Watch: What happened to the Apple iPhone that fell on the runway - Times of India,https://timesofindia.indiatimes.com/gadgets-news/what-happened-to-the-apple-iphone-that-fell-on-the-runway/articleshow/87677753.cms,"Sat, 13 Nov 2021 03:05:00 GMT",Watch: What happened to the Apple iPhone that fell on the runway
37,Technical Guruji: Fix your Apple phone or buy a new Android? - Hindustan Times,https://www.hindustantimes.com/lifestyle/brunch/technical-guruji-fix-your-apple-phone-or-buy-a-new-android-101636819493601.html,"Sat, 13 Nov 2021 16:04:53 GMT",Technical Guruji: Fix your Apple phone or buy a new Android?
38,"Black Friday deals on Apple AirPods, Bose and other great headphones - CBS News",https://www.cbsnews.com/essentials/black-friday-deals-on-airpods-and-headphones/,"Sat, 13 Nov 2021 00:27:26 GMT","Black Friday deals on Apple AirPods, Bose and other great headphones"
39,Wingin’ It: Latkes with Spicy Apple Sauce as the Bills take on the Jets - Buffalo Rumblings,https://www.buffalorumblings.com/2021/11/13/22777514/wingin-it-latkes-with-spicy-apple-sauce-as-the-bills-take-on-the-jets,"Sat, 13 Nov 2021 17:00:00 GMT",Wingin’ It: Latkes with Spicy Apple Sauce as the Bills take on the Jets
40,Apple Breakfast: Christmas is cancelled - Macworld UK,https://www.macworld.co.uk/news/apple-breakfast-christmas-cancelled-3810486/,"Sat, 13 Nov 2021 03:01:00 GMT",Apple Breakfast: Christmas is cancelled
41,What Is Apple AirDrop? - Fossbytes,https://fossbytes.com/what-is-apple-airdrop/,"Sat, 13 Nov 2021 07:33:33 GMT",What Is Apple AirDrop?
42,"Apple wins an Apple TV Remote design patent + files for 5 iCloud trademarks covering anti-theft vehicle alarms, Software as a Service & more - Patently Apple",https://www.patentlyapple.com/patently-apple/2021/11/apple-wins-an-apple-tv-remote-design-patent-files-for-5-icloud-trademarks-covering-anti-theft-vehicl.html,"Sat, 13 Nov 2021 13:18:52 GMT","Apple wins an Apple TV Remote design patent + files for 5 iCloud trademarks covering anti-theft vehicle alarms, Software as a Service & more"
43,Last Night Apple Original Films celebrated the World Premiere of 'Swan Song' at AFI Fest in Hollywood - Patently Apple,https://www.patentlyapple.com/patently-apple/2021/11/last-night-apple-original-films-celebrated-the-world-premiere-of-swan-song-at-afi-fest-in-hollywood.html,"Sat, 13 Nov 2021 14:09:37 GMT",Last Night Apple Original Films celebrated the World Premiere of 'Swan Song' at AFI Fest in Hollywood
44,'We Make Sneakers That Turn Into Apple Trees' - Newsweek,https://www.newsweek.com/we-make-sneakers-that-turn-apple-trees-1646954,"Sat, 13 Nov 2021 09:00:00 GMT",'We Make Sneakers That Turn Into Apple Trees'
45,Apple iOS 15.2 Brings Legacy Contacts: Here's How To Keep Data In Trusted Hands Even After Your Death - News18,https://www.news18.com/news/tech/apple-will-allow-users-to-pass-on-their-data-to-loved-ones-after-their-death-4439309.html,"Sat, 13 Nov 2021 10:23:51 GMT",Apple iOS 15.2 Brings Legacy Contacts: Here's How To Keep Data In Trusted Hands Even After Your Death
46,Apple's Streaming Service Continues To Find Its Footing As Its Attention Turns To Films - Seeking Alpha,https://seekingalpha.com/article/4469136-apple-aapl-stock-streaming-service-finds-its-footing-attention-turns-to-films,"Sat, 13 Nov 2021 12:00:00 GMT",Apple's Streaming Service Continues To Find Its Footing As Its Attention Turns To Films
47,Thanksgiving Recipe: Easy Apple Cider Cranberry Sauce - TAPinto.net,https://www.tapinto.net/sections/nj-flavor/articles/thanksgiving-recipe-easy-apple-cider-cranberry-sauce,"Sat, 13 Nov 2021 18:09:00 GMT",Thanksgiving Recipe: Easy Apple Cider Cranberry Sauce
48,Semi truck driver injured after Friday night apple spill - wenatcheeworld.com,https://www.wenatcheeworld.com/news/local/semi-truck-driver-injured-after-friday-night-apple-spill/article_4a22d908-44b1-11ec-89d2-4322d2e60230.html,"Sat, 13 Nov 2021 18:41:00 GMT",Semi truck driver injured after Friday night apple spill
49,"They auction an original Apple 1 in operation for 350,000 euros - Market Research Telecast",https://marketresearchtelecast.com/they-auction-an-original-apple-1-in-operation-for-350000-euros/201766/,"Sat, 13 Nov 2021 11:35:55 GMT","They auction an original Apple 1 in operation for 350,000 euros"
50,Apple Pay not working on your Mac? - BollyInside,https://www.bollyinside.com/news/apple-pay-not-working-on-your-mac,"Sat, 13 Nov 2021 18:44:30 GMT",Apple Pay not working on your Mac?
51,"Cops: Pair stole iPhones, Apple Watches from six stores - Newsday",https://www.newsday.com/long-island/crime/robbery-iphone-apple-watch-arrest-1.50420298,"Sat, 13 Nov 2021 00:09:02 GMT","Cops: Pair stole iPhones, Apple Watches from six stores"
52,Apple Polishing Cloths listed on eBay for up to $100 - The Apple Post,https://www.theapplepost.com/2021/11/13/apple-polishing-cloths-listed-on-ebay-for-up-to-100/,"Sat, 13 Nov 2021 12:52:00 GMT",Apple Polishing Cloths listed on eBay for up to $100
53,"Apple states that it is its responsibility to work in China too, despite the country being boycotted by Human Rights Advocates - Digital Information World",https://www.digitalinformationworld.com/2021/11/apple-states-that-it-is-its.html,"Sat, 13 Nov 2021 13:30:00 GMT","Apple states that it is its responsibility to work in China too, despite the country being boycotted by Human Rights Advocates"
54,Apple supplier Foxconn sees Q4 revenue slumping due to chip supply shortage - Gadgets Now,https://www.gadgetsnow.com/tech-news/indian-consumers-spending-almost-five-hours-a-day-on-mobile-apps-report/articleshow/87685209.cms,"Sat, 13 Nov 2021 11:28:00 GMT",Apple supplier Foxconn sees Q4 revenue slumping due to chip supply shortage
55,Vissles LP85 Review: The Ultra-Thin Budget-Busting Alternative to Apple's Magic Keyboard - MakeUseOf,https://www.makeuseof.com/vissles-lp85-review/,"Sat, 13 Nov 2021 13:55:00 GMT",Vissles LP85 Review: The Ultra-Thin Budget-Busting Alternative to Apple's Magic Keyboard
56,8 Ways the iPhone 13 Is Environmentally Friendly - MUO - MakeUseOf,https://www.makeuseof.com/how-the-latest-iphone-is-environmentally-friendly/,"Sat, 13 Nov 2021 17:30:00 GMT",8 Ways the iPhone 13 Is Environmentally Friendly
57,"Apple CEO Tim Cook Invests in Crypto, Denies Apple Is Buying Bitcoin - CryptoGlobe",https://www.cryptoglobe.com/latest/2021/11/apple-ceo-tim-cook-invests-in-crypto-denies-apple-is-buying-bitcoin/,"Sat, 13 Nov 2021 07:53:18 GMT","Apple CEO Tim Cook Invests in Crypto, Denies Apple Is Buying Bitcoin"
58,Amazon: Today's Top 3 Early Black Friday Apple Deals - BollyInside,https://www.bollyinside.com/news/amazon-todays-top-3-early-black-friday-apple-deals,"Sat, 13 Nov 2021 14:24:22 GMT",Amazon: Today's Top 3 Early Black Friday Apple Deals
59,How to reset an apple watch - Techstory,https://techstory.in/how-to-reset-an-apple-watch/,"Sat, 13 Nov 2021 19:58:22 GMT",How to reset an apple watch
60,The 2021 iPad Mini is my favorite tablet you shouldn't buy - Android Police,https://www.androidpolice.com/ipad-mini-review/,"Sat, 13 Nov 2021 15:01:00 GMT",The 2021 iPad Mini is my favorite tablet you shouldn't buy
61,Aisling and the City: Primark meets Prada in the Big Apple - The Irish Times,https://www.irishtimes.com/culture/books/aisling-and-the-city-primark-meets-prada-in-the-big-apple-1.4716212,"Sat, 13 Nov 2021 06:00:33 GMT",Aisling and the City: Primark meets Prada in the Big Apple
62,Meet the ‘Trillion Dollar Club’: How 5 companies took over the S&P 500—and likely your portfolio - Fortune,https://fortune.com/2021/11/13/trillion-dollar-companies-s-and-p-500-apple-microsoft-alphabet-amazon-tesla/,"Sat, 13 Nov 2021 12:00:00 GMT",Meet the ‘Trillion Dollar Club’: How 5 companies took over the S&P 500—and likely your portfolio
63,Apple AirPods Pro 2 rumored to hit the market in Q3 2022 - gizmochina,https://www.gizmochina.com/2021/11/13/airpods-pro-2-rumored-to-launch-q3-2022/,"Sat, 13 Nov 2021 16:52:35 GMT",Apple AirPods Pro 2 rumored to hit the market in Q3 2022
64,Column: Bitten By the Big Apple: Gomer Goes to Gotham - Southern Pines Pilot,https://www.thepilot.com/opinion/column-bitten-by-the-big-apple-gomer-goes-to-gotham/article_edccb4a2-43f3-11ec-8c7f-93b0f21b5b80.html,"Sat, 13 Nov 2021 20:05:00 GMT",Column: Bitten By the Big Apple: Gomer Goes to Gotham
65,Black Friday AT&T Deals 2021: Early AT&T Wireless Sales Tracked by Retail Egg - Business Wire,https://www.businesswire.com/news/home/20211113005079/en/Black-Friday-ATT-Deals-2021-Early-ATT-Wireless-Sales-Tracked-by-Retail-Egg,"Sat, 13 Nov 2021 15:30:00 GMT",Black Friday AT&T Deals 2021: Early AT&T Wireless Sales Tracked by Retail Egg
66,"Apple is working on a possible drone device, new patent applications reveal - gizmochina",https://www.gizmochina.com/2021/11/13/apple-is-working-on-a-possible-drone-device-new-patent-applications-reveal/,"Sat, 13 Nov 2021 15:53:29 GMT","Apple is working on a possible drone device, new patent applications reveal"
67,Dr. Brain's bizarre dreamscapes will get inside your head [Apple TV+ review] - Cult of Mac,https://www.cultofmac.com/757599/dr-brain-chapter-2-review-apple-tv/,"Sat, 13 Nov 2021 01:02:01 GMT",Dr. Brain's bizarre dreamscapes will get inside your head [Apple TV+ review]
68,"OnePlus 10 Pro charging speed could put Apple, Samsung, and Google flagships to shame - PhoneArena",https://www.phonearena.com/news/oneplus-10-pro-charging-speed_id136409,"Sat, 13 Nov 2021 14:05:30 GMT","OnePlus 10 Pro charging speed could put Apple, Samsung, and Google flagships to shame"
69,Snap sued for misrepresenting impact of Apple privacy changes - Techstory,https://techstory.in/snap-sued-for-misrepresenting-impact-of-apple-privacy-changes/,"Sat, 13 Nov 2021 15:45:01 GMT",Snap sued for misrepresenting impact of Apple privacy changes
70,How to join FaceTime calls from non-Apple devices | Technology - Central Valley Business Journal,https://cvbj.biz/how-to-join-facetime-calls-from-non-apple-devices-technology.html,"Sat, 13 Nov 2021 10:20:03 GMT",How to join FaceTime calls from non-Apple devices | Technology
71,Now Apple Has A Business App Store. – Bestgamingpro - Best gaming pro,https://bestgamingpro.com/now-apple-has-a-business-app-store/,"Sat, 13 Nov 2021 04:30:08 GMT",Now Apple Has A Business App Store. – Bestgamingpro
72,Allow App To Track On Your iPhone—Here’s What It Means - Forbes,https://www.forbes.com/sites/kateoflahertyuk/2021/11/13/allow-app-to-track-on-your-iphone-heres-what-it-means/,"Sat, 13 Nov 2021 11:30:00 GMT",Allow App To Track On Your iPhone—Here’s What It Means
73,AirPods 3 vs Jabra Elite Active 75t: Which wireless earbuds win? - Tom's Guide,https://www.tomsguide.com/face-off/airpods-3-vs-jabra-elite-active-75t,"Sat, 13 Nov 2021 07:00:26 GMT",AirPods 3 vs Jabra Elite Active 75t: Which wireless earbuds win?
74,"Newark WOW House With Own Apple, Peach Trees Selling For $429K - Patch.com",https://patch.com/new-jersey/newarknj/newark-wow-house-own-apple-peach-trees-selling-429k,"Sat, 13 Nov 2021 14:04:38 GMT","Newark WOW House With Own Apple, Peach Trees Selling For $429K"
75,[11/12/21] Apple Cup Cafe's Thanksgiving Dinner Is Back - Kozi Radio,https://www.kozi.com/apple-cup-cafes-thanksgiving-dinner-is-back/,"Sat, 13 Nov 2021 02:33:17 GMT",[11/12/21] Apple Cup Cafe's Thanksgiving Dinner Is Back
76,Does iPhone 13 Have MagSafe? Here's What You Should Know - Screen Rant,https://screenrant.com/iphone-13-magsafe-does-it-support-explained-apple/,"Sat, 13 Nov 2021 16:02:00 GMT",Does iPhone 13 Have MagSafe? Here's What You Should Know
77,Apple AirPods: Here Are Some Frequent Issues And A Quick Troubleshoot Guide - News18,https://www.news18.com/news/tech/apple-airpods-here-are-some-frequent-issues-and-a-quick-troubleshoot-guide-4435577.html,"Sat, 13 Nov 2021 05:56:38 GMT",Apple AirPods: Here Are Some Frequent Issues And A Quick Troubleshoot Guide
78,PHOTOS: They represent what an Apple Car would look like according to the company's patents. - BollyInside,https://www.bollyinside.com/news/photos-they-represent-what-an-apple-car-would-look-like-according-to-the-companys-patents,"Sat, 13 Nov 2021 16:30:23 GMT",PHOTOS: They represent what an Apple Car would look like according to the company's patents.
79,Stacey Cole Nature Talks: Gathering cider apples was a 'red letter day' - The Union Leader,https://www.unionleader.com/nh/outdoors/stacey-cole-nature-talks-gathering-cider-apples-was-a-red-letter-day/article_f58865e3-c6db-5ce8-9676-9f58b691144a.html,"Sat, 13 Nov 2021 10:00:00 GMT",Stacey Cole Nature Talks: Gathering cider apples was a 'red letter day'
80,Apple crumble recipe - Telegraph.co.uk,https://www.telegraph.co.uk/recipes/0/apple-crumble-recipe/,"Sat, 13 Nov 2021 05:00:00 GMT",Apple crumble recipe
81,[WATCH] Silk Sonic Visits Ebro on Apple Music 1 to Discuss 'An Evening with Silk Sonic' - The Source,https://thesource.com/2021/11/13/watch-silk-sonic-visits-ebro-on-apple-music-1-to-discuss-an-evening-with-silk-sonic/,"Sat, 13 Nov 2021 10:27:41 GMT",[WATCH] Silk Sonic Visits Ebro on Apple Music 1 to Discuss 'An Evening with Silk Sonic'
82,Microsoft Has Beaten Apple To Become The World’s Most Valuable Company - Wonderful Engineering,https://wonderfulengineering.com/microsoft-beats-apple-to-become-the-worlds-most-valuable-company-once-again/,"Sat, 13 Nov 2021 17:29:48 GMT",Microsoft Has Beaten Apple To Become The World’s Most Valuable Company
83,How to create a bootable macOS Monterey USB Install drive [Video] - 9to5Mac,https://9to5mac.com/2021/11/13/how-to-create-a-bootable-macos-monterey-usb-install-drive-video/,"Sat, 13 Nov 2021 14:15:00 GMT",How to create a bootable macOS Monterey USB Install drive [Video]
84,Big Apple steps up for 91-year-old Purple Heart vet robbed at gunpoint - New York Post ,https://nypost.com/2021/11/13/nyc-steps-up-for-91-year-old-purple-heart-vet-robbery-victim-walter-white/,"Sat, 13 Nov 2021 13:31:00 GMT",Big Apple steps up for 91-year-old Purple Heart vet robbed at gunpoint
85,Easy way to grow rose apple tree at home - Mathrubhumi English,https://english.mathrubhumi.com/agriculture/kitchen-garden/easy-way-to-grow-rose-apple-tree-at-home-how-to-grow-champakka-1.6174634,"Sat, 13 Nov 2021 09:28:00 GMT",Easy way to grow rose apple tree at home
86,Xiaomi overcomes Apple during the Singles day sales festival - Gizchina.com,https://www.gizchina.com/2021/11/12/xiaomi-overcomes-apple-during-the-singles-day-sales-festival/,"Sat, 13 Nov 2021 00:17:50 GMT",Xiaomi overcomes Apple during the Singles day sales festival
87,The Secret to iPhone Tricks Revealed by Former Apple Store Clerk - BollyInside,https://www.bollyinside.com/news/the-secret-to-iphone-tricks-revealed-by-former-apple-store-clerk,"Sat, 13 Nov 2021 09:44:23 GMT",The Secret to iPhone Tricks Revealed by Former Apple Store Clerk
88,Targus Releases New Laptop Backpack With Apple's Find My Tracking – Bestgamingpro - Best gaming pro,https://bestgamingpro.com/targus-releases-new-laptop-backpack-with-apples-find-my-tracking/,"Sat, 13 Nov 2021 06:29:16 GMT",Targus Releases New Laptop Backpack With Apple's Find My Tracking – Bestgamingpro
89,"This Tech Stock Could Jump 56%, and It Is on Sale Right Now - Motley Fool",https://www.fool.com/investing/2021/11/13/tech-stock-jump-56-percent-sale-now-skyworks/,"Sat, 13 Nov 2021 13:25:00 GMT","This Tech Stock Could Jump 56%, and It Is on Sale Right Now"
90,"‘The Shrink Next Door’ first look lays out the stakes of the new Will Ferrell, Paul Rudd series - Gold Derby",https://www.goldderby.com/article/2021/the-shrink-next-door-apple-tv-video/,"Sat, 13 Nov 2021 00:00:00 GMT","‘The Shrink Next Door’ first look lays out the stakes of the new Will Ferrell, Paul Rudd series"
91,"Take a screenshot on any iPhone: The button combo for iPhone 13, 12, 11 and earlier - CNET",https://www.cnet.com/how-to/screenshot-iphone/,"Sat, 13 Nov 2021 09:00:03 GMT","Take a screenshot on any iPhone: The button combo for iPhone 13, 12, 11 and earlier"
92,9 Camera Tricks to Improve Your iPhone Photos and Videos - iDrop News,https://www.idropnews.com/news/iphone/9-camera-tricks-to-improve-your-iphone-photos-and-videos/173016/,"Sat, 13 Nov 2021 16:00:36 GMT",9 Camera Tricks to Improve Your iPhone Photos and Videos
93,"Snoopy in Space season 3: Is it renewed, canceled at Apple TV+? - CarterMatt",https://cartermatt.com/457553/snoopy-in-space-season-3-is-it-renewed-canceled-at-apple-tv/,"Sat, 13 Nov 2021 01:23:03 GMT","Snoopy in Space season 3: Is it renewed, canceled at Apple TV+?"
94,"IPhone 13 Launch Live: AirPods 3, Apple Watch 7 and More - BollyInside",https://www.bollyinside.com/news/iphone-13-launch-live-airpods-3-apple-watch-7-and-more,"Sat, 13 Nov 2021 08:06:21 GMT","IPhone 13 Launch Live: AirPods 3, Apple Watch 7 and More"
95,Is It Time to Rehabilitate the Appletini? | Wine Enthusiast - Wine Enthusiast Magazine,https://www.winemag.com/recipe/appletini-cocktail-recipe-brandy/,"Sat, 13 Nov 2021 12:10:55 GMT",Is It Time to Rehabilitate the Appletini? | Wine Enthusiast
96,Everything we know about Apple's iMac Pro in 2022 - BollyInside,https://www.bollyinside.com/news/everything-we-know-about-apples-imac-pro-in-2022,"Sat, 13 Nov 2021 17:42:24 GMT",Everything we know about Apple's iMac Pro in 2022
